StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,gender,minority,education,age,province,district,income,income_source,religion,Q10_10_TEXT,ideology,treatment_c_100km_full,treatment_c_5km_full,treatment_sec_econ_100km_full,treatment_sec_econ_5km_full,treatment_econ_100km_full,treatment_econ_5km_full,treatment_sec_100km_full,treatment_sec_5km_full,dem_gov,coop_peace_security,coop_econ,trustworthy_gov,Q17,relations_russia,relations_neighbors,american_gov,american_people,american_inf_amount,american_inf_qual,chinese_gov,chinese_people,chinese_inf_amount,chinese_inf_qual,german_gov,german_people,german_inf_amount,german_inf_qual,american_troops,troops_econ_nat,troops_econ_loc,troops_pub_saf,troops_sec_threats,troops_dem,troops_rights,contact_pers,contact_pers_type,contact_pers_type_text,contact_nonpers,contact_nonpers_type,contact_nonpers_type_text,benefit_pers,benefit_pers_rely,benefit_nonpers,benefit_nonpers_rely,troops_feel_safer,troops_host_benefit,troops_host_benefit_text,troops_host_drawback,troops_host_drawback_text,troops_remain_duration,troops_poland_gov,troops_protest,troops_protest_hypothetical,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS,treatment_group,troops_100km,troops_5km,troops_100km_full,troops_5km_full,ideology_z
44989.092835648145,44989.097592592596,IP Address,100.0,410.0,True,44989.0975990625,R_3oLqFcRdA6H6Tw5,anonymous,PL,I consent,Male,Yes,Secondary Education,45 to 54 years,Mazowieckie,Warszawa,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,NA,8.0,Somewhat support,Somewhat support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Very hostile,Very peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Very positive,Very helpful,Somewhat helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,No,NA,NA,Yes,Somewhat reliant,Yes,Somewhat reliant,Yes,Greater security from foreign threats,NA,Changing the behavior and/or policies of the government of Poland,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,410,NA,NA,NA,971a3019-031b-5ce6-4024-45b098488e87,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7ltOlnCohclhCFQlxoxVht,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Somewhat support,Somewhat support,0.5061719035671647
44989.09297453704,44989.097766203704,IP Address,100.0,413.0,True,44989.09777252315,R_3qQj6kJrAfiokHL,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Podkarpackie,Krosno,0 – 43 339,Full-time or contract work in the private sector,Catholicism,NA,1.0,Strongly oppose,Strongly oppose,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Somewhat hostile,Somewhat peaceful,Somewhat unfavorable,Neutral,A lot,Negative,Somewhat favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Somewhat unfavorable,Somewhat negative,Somewhat negative,Neutral,Somewhat unhelpful,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,No,No benefits,NA,Changing the behavior and/or policies of the government of Poland,NA,0-6 months,Somewhat negative,Never,Yes,Qual4159-0110-PolandStudy,PL,413,NA,NA,NA,16d44207-1032-a682-8225-e27de5139eae,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,1ajs6GFb6cqzqfHkJL5nyO,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Oppose,Oppose,Strongly oppose,Strongly oppose,-0.9998398434595596
44989.04708333333,44989.098020833335,IP Address,100.0,4400.0,True,44989.098032905094,R_2zSBYOZa22GD3bf,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Łódzkie,Łódź,0 – 43 339,Pension or retirement,Catholicism,NA,9.0,NA,NA,Neither support nor oppose,Somewhat oppose,NA,NA,NA,NA,Somewhat important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Very favorable,Neutral,Some,Positive,Neutral,Neutral,None,Neither Positive nor Negative,Neutral,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Don’t know/Decline to answer,Changing the behavior and/or policies of the government of Poland,NA,No drawback,NA,No preference,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,4400,NA,NA,NA,4526725c-d661-443c-c29d-1fbd5839d1c0,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,41qACJMvNMumr6DVLvzqpF,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Neutral,Oppose,Neutral,Somewhat oppose,0.7213164388566967
44989.08814814815,44989.09832175926,IP Address,100.0,879.0,True,44989.09833621528,R_2tqTLT8KgXkjnrT,anonymous,PL,I consent,Male,No,Secondary Education,55 to 64 years,Mazowieckie,Warszawa,0 – 43 339,Other sources,Catholicism,NA,9.0,NA,NA,NA,NA,Somewhat support,Somewhat support,NA,NA,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Very hostile,Very peaceful,Somewhat favorable,Somewhat favorable,A little,Positive,Neutral,Neutral,None,Neither Positive nor Negative,Neutral,Neutral,A little,Neither Positive nor Negative,Very favorable,Neutral,Neutral,Neutral,Very helpful,Very unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,879,NA,NA,NA,cd455512-5345-9414-7af0-d0801b30bb05,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,56T6gBVpEczytHciaX0NCZ,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Somewhat support,Somewhat support,0.7213164388566967
44989.081608796296,44989.0987962963,IP Address,100.0,1485.0,True,44989.098809965275,R_3pgK5LPbKQFKLPP,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Wielkopolskie,Poznań,93 938 +,Pension or retirement,Catholicism,NA,2.0,NA,NA,NA,NA,Neither support nor oppose,Neither support nor oppose,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Somewhat peaceful,Very favorable,Very favorable,Some,Positive,Somewhat favorable,Somewhat favorable,A little,Neither Positive nor Negative,Somewhat favorable,Neutral,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Neutral,Very helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,No preference,Don’t know/Decline to answer,Never,No,Qual4159-0110-PolandStudy,PL,1485,NA,NA,NA,9f115a7b-6974-7b1e-6325-f41dd8e5e006,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,2VCbc7epCy7jDJcLt6Cwef,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Neutral,Neutral,Neutral,Neutral,-0.7846953081700275
44989.094976851855,44989.09960648148,IP Address,100.0,400.0,True,44989.09961997685,R_1IiU5sBAvVeluIy,anonymous,PL,I consent,Female,Yes,Higher Education (Master’s degree or higher),45 to 54 years,Małopolskie,Kraków (City),57 188 –  74 062,Full-time or contract work in the government or public sector,Catholicism,NA,10.0,NA,NA,NA,NA,NA,NA,Strongly support,Strongly support,Very important,Very important,Very important,Strongly Agree,Somewhat agree,Very hostile,Somewhat peaceful,Very favorable,Somewhat unfavorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,Some,Positive,Somewhat favorable,Very unfavorable,Some,Negative,Very favorable,Somewhat positive,Somewhat positive,Somewhat positive,Very helpful,Somewhat helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,400,NA,NA,NA,54227c83-1deb-0460-a343-df5eb1592114,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,2AfuEboQnI6RbHROh5arrW,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Strongly support,0.9364609741462288
44989.0968287037,44989.09997685185,IP Address,100.0,272.0,True,44989.09999082176,R_12LVJzkVYBl8U8o,anonymous,PL,I consent,Male,Yes,Higher Education (Master’s degree or higher),45 to 54 years,Wielkopolskie,Czarnków-Trzcianka,93 938 +,Full-time or contract work in the private sector,Catholicism,NA,10.0,NA,NA,Strongly support,Strongly support,NA,NA,NA,NA,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very hostile,Neutral,Somewhat favorable,Somewhat favorable,A lot,Very positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Very favorable,Very positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,The presence of American military forces has greatly improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,272,NA,NA,NA,fb329b0d-d59e-30fa-e045-39550d8f2cb7,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,6QMYTPzcoC6LzSggWKcKYu,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Strongly support,Strongly support,0.9364609741462288
44989.09570601852,44989.10061342592,IP Address,100.0,424.0,True,44989.10062560185,R_C7gD0aOh7Q1hksx,anonymous,PL,I consent,Male,No,Secondary Education,45 to 54 years,Śląskie,Chorzów,57 188 –  74 062,Pension or retirement,Decline to answer,NA,2.0,Somewhat support,Somewhat support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Very unfavorable,A little,Negative,Somewhat favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Neutral,Neutral,Neutral,Very helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,424,NA,NA,NA,f5031920-e66e-0324-d504-1d9f963594d5,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7l8lAqZ2EarUYuOwMhRm8y,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Somewhat support,Somewhat support,-0.7846953081700275
44989.089953703704,44989.10091435185,IP Address,100.0,947.0,True,44989.10092359954,R_CfgP1JgvFqApgyd,anonymous,PL,I consent,Male,No,Vocational School,55 to 64 years,Mazowieckie,Warszawa,0 – 43 339,Full-time or contract work in the private sector,Catholicism,NA,6.0,Neither support nor oppose,Neither support nor oppose,NA,NA,NA,NA,NA,NA,Neutral,Very important,Very important,Strongly disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Neutral,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neither Positive nor Negative,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neither Positive nor Negative,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Don’t know/Decline to answer,Don’t know / Decline to answer,NA,Don’t know / Decline to answer,NA,As long as needed,Don’t know/Decline to answer,Don’t know/Decline to answer,No,Qual4159-0110-PolandStudy,PL,947,NA,NA,NA,872cfe2a-51c0-6c80-eb6b-807aaf8d1764,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,3ihCCIONuolJRtDnXWIkNW,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Neutral,Neutral,Neutral,Neutral,0.0758828329881006
44989.09269675926,44989.10150462963,IP Address,100.0,760.0,True,44989.101517152776,R_3e9UNETWW3Jz6BA,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Świętokrzyskie,Kielce,57 188 –  74 062,Self-employed (non-agricultural),Catholicism,NA,2.0,NA,NA,NA,NA,Somewhat oppose,Strongly oppose,NA,NA,Very important,Very important,Very important,Somewhat disagree,Neither agree nor disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Somewhat favorable,A lot,Neither Positive nor Negative,Neutral,Somewhat favorable,A lot,Very positive,Neutral,Neutral,Neutral,Neutral,Somewhat helpful,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,760,NA,NA,NA,cd73a4cb-87a8-7475-6109-02ad81ad8d3c,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7gDwzrQY0QpmYvDN6S650w,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Oppose,Oppose,Somewhat oppose,Strongly oppose,-0.7846953081700275
44989.09853009259,44989.1018287037,IP Address,100.0,285.0,True,44989.10184480324,R_1H1yaVxAGUmRawA,anonymous,PL,I consent,Male,Yes,Higher Education (Master’s degree or higher),45 to 54 years,Łódzkie,Łódź,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,NA,7.0,NA,NA,NA,NA,Strongly support,Strongly support,NA,NA,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat hostile,Very peaceful,Somewhat favorable,Somewhat favorable,Some,Very positive,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Some,Negative,Very favorable,Very positive,Don’t know/Decline to answer,Neutral,Very helpful,Very helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,285,NA,NA,NA,666369ef-9638-552a-07e2-7c84c8096376,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,1yRRoPPT9Uqg5r5TYpd6VA,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Strongly support,Strongly support,0.29102736827763265
44989.09575231482,44989.10204861111,IP Address,100.0,543.0,True,44989.10205559028,R_2uDks344UWLJrQW,anonymous,PL,I consent,Male,Decline to answer,Vocational School,45 to 54 years,Wielkopolskie,Słupca,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,10.0,NA,NA,NA,NA,NA,NA,Strongly support,Strongly support,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very hostile,Very peaceful,Very favorable,Very favorable,Some,Positive,Very favorable,Somewhat favorable,Some,Neither Positive nor Negative,Very favorable,Very unfavorable,A little,Negative,Very favorable,Somewhat positive,Somewhat positive,Very positive,Very helpful,Somewhat helpful,Neutral / No change,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",NA,Don’t know/Decline to answer,NA,NA,Yes,Not reliant at all,Don’t know/Decline to answer,NA,Yes,Greater security from foreign threats,NA,Negative effect on economic activity,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,543,NA,NA,NA,85058b85-ceec-df56-a2a4-7d1977910ed3,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,5iG9YZwqA1a8TryrkdKC6X,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Strongly support,0.9364609741462288
44989.085439814815,44989.1028125,IP Address,100.0,1500.0,True,44989.102820416665,R_214BBgn9WB7AStp,anonymous,PL,I consent,Male,No,Vocational School,45 to 54 years,Wielkopolskie,Piła,57 188 –  74 062,Pension or retirement,Catholicism,NA,6.0,NA,NA,NA,NA,NA,NA,Somewhat support,Somewhat support,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Very favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Neutral,Neutral,Very positive,Very helpful,Somewhat helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,1500,NA,NA,NA,3da2e527-d90a-3f9b-0455-33dcb745e816,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,0j33scWIbu00TtBvBRhTV5,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Somewhat support,Somewhat support,0.0758828329881006
44989.09556712963,44989.103217592594,IP Address,100.0,660.0,True,44989.10322733796,R_3HwDCrJ8SWHYBQg,anonymous,PL,I consent,Female,No,Vocational School,45 to 54 years,Zachodniopomorskie,Gryfice,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,6.0,NA,NA,NA,NA,Somewhat support,Somewhat support,NA,NA,Somewhat important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Neutral,Neutral,Some,Neither Positive nor Negative,Neutral,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Neutral,Neutral,Some,Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Neutral,The presence of American military forces has greatly improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,660,NA,NA,NA,dd31645b-ca9e-a3d3-f45d-97bf35a76712,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,64wLMHhN7W717cOzUD0AMG,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Somewhat support,Somewhat support,0.0758828329881006
44989.089837962965,44989.103483796294,IP Address,100.0,1179.0,True,44989.10349554398,R_3GwWgdnvv6UdMlf,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),Age 65 or older,Świętokrzyskie,Kielce,0 – 43 339,Pension or retirement,Agnostic/Atheist,NA,2.0,NA,NA,NA,NA,NA,NA,Somewhat oppose,Somewhat oppose,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Neutral,Somewhat hostile,Somewhat unfavorable,Somewhat favorable,A lot,Neither Positive nor Negative,Somewhat unfavorable,Somewhat favorable,A lot,Negative,Somewhat unfavorable,Somewhat favorable,Some,Positive,Somewhat unfavorable,Somewhat negative,Neutral,Neutral,Neutral,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,No,No benefits,NA,No support for Polish democracy,NA,No preference,Somewhat negative,Never,No,Qual4159-0110-PolandStudy,PL,1179,NA,NA,NA,a7c8aca2-ed69-2b77-7e44-edf1756fca05,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,38PDEDHn7dEXnwXKQadCQn,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Oppose,Oppose,Somewhat oppose,Somewhat oppose,-0.7846953081700275
44989.097280092596,44989.10398148148,IP Address,100.0,578.0,True,44989.1039906713,R_1j9Z9swvnlcs4gC,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),Age 65 or older,Lubuskie,Zielona Góra (City),93 938 +,Pension or retirement,Agnostic/Atheist,NA,5.0,Strongly support,Strongly support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Very hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Somewhat unfavorable,A little,Negative,Very favorable,Very favorable,Some,Positive,Very favorable,Neutral,Neutral,Neutral,Very helpful,Somewhat helpful,The presence of American military forces has greatly improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,578,NA,NA,NA,1598f463-24e4-559d-f1e7-3f2aa3d61ba9,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,2vUIKMzafPVUP0fn5oGMhq,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Strongly support,Strongly support,-0.13926170230143145
44989.09736111111,44989.104675925926,IP Address,100.0,632.0,True,44989.10468545139,R_2TZzcSDnJsAbIxY,anonymous,PL,I consent,Female,Decline to answer,Secondary Education,45 to 54 years,Podkarpackie,Krosno (City),43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,NA,5.0,NA,NA,Somewhat support,Strongly oppose,NA,NA,NA,NA,Neutral,Somewhat important,Somewhat important,Neither agree nor disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Neutral,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Somewhat favorable,Neutral,Don’t know/Decline to answer,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,Don’t know/Decline to answer,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Don’t know/Decline to answer,Never,No,Qual4159-0110-PolandStudy,PL,632,NA,NA,NA,90169941-51c6-4f46-f1c4-1a94838fb5d3,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,1Trkz7t9jUu2g2bVNZSIWM,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Oppose,Somewhat support,Strongly oppose,-0.13926170230143145
44989.101643518516,44989.10471064815,IP Address,100.0,265.0,True,44989.10472710648,R_2fa2VESwGfgzpND,anonymous,PL,I consent,Male,No,Secondary Education,45 to 54 years,Kujawsko-Pomorskie,Toruń (City),0 – 43 339,Full-time or contract work in the private sector,Decline to answer,NA,5.0,NA,NA,Somewhat support,Somewhat support,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Somewhat hostile,Very hostile,Very favorable,Very favorable,Some,Positive,Very favorable,Somewhat favorable,A lot,Positive,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very positive,Somewhat positive,Somewhat positive,Very helpful,Neutral,Neutral / No change,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.",NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,265,NA,NA,NA,f2777554-30cf-d87e-2901-2c9bb2963ef7,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,161aOBTHWkVEyzqtALKOau,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Somewhat support,Somewhat support,-0.13926170230143145
44989.10076388889,44989.105416666665,IP Address,100.0,401.0,True,44989.10543148148,R_2X6RrkAVP6fwFYI,anonymous,PL,I consent,Male,No,Secondary Education,45 to 54 years,Mazowieckie,Warszawa,74 063 – 93 937,Self-employed (non-agricultural),Agnostic/Atheist,NA,3.0,NA,NA,NA,NA,Strongly support,Strongly support,NA,NA,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Somewhat hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Somewhat unfavorable,Some,Negative,Very favorable,Somewhat favorable,A lot,Positive,Very favorable,Very positive,Don’t know/Decline to answer,Somewhat positive,Very helpful,Somewhat helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,Don’t know/Decline to answer,NA,NA,No,NA,Don’t know/Decline to answer,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,401,NA,NA,NA,6e4760b7-d77c-2379-737c-5a0db454019f,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,58SBn2ZUnP8EdCOt3duIEK,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Strongly support,Strongly support,-0.5695507728804955
44989.10055555555,44989.10568287037,IP Address,100.0,443.0,True,44989.10569670139,R_3erbJ7v9ajUAWRi,anonymous,PL,I consent,Female,Decline to answer,Vocational School,45 to 54 years,Łódzkie,Tomaszów Mazowiecki,0 – 43 339,Full-time or contract work in the private sector,Decline to answer,NA,5.0,NA,NA,NA,NA,NA,NA,Strongly support,Somewhat support,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Don't know/decline to answer,Somewhat peaceful,Very favorable,Somewhat favorable,A lot,Positive,Don’t know/Decline to answer,Very unfavorable,Some,Negative,Don’t know/Decline to answer,Somewhat favorable,Don’t know/Decline to answer,Positive,Somewhat favorable,Somewhat positive,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,443,NA,NA,NA,bb1229ab-64ff-b527-390b-7ea81b60bf0d,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,71z9CrnOb9V57evNtdelww,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Somewhat support,-0.13926170230143145
44989.102847222224,44989.10599537037,IP Address,100.0,271.0,True,44989.10601004629,R_pa4In8yjAAdl8WJ,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),45 to 54 years,Śląskie,Bytom,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,10.0,NA,NA,NA,NA,Strongly support,Strongly support,NA,NA,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very hostile,Very hostile,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very unfavorable,Some,Negative,Very favorable,Somewhat unfavorable,Some,Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful,The presence of American military forces has greatly improved the government’s respect for human rights,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Did business with a U.S. service member, such as selling them something or buying something from them,Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",NA,Yes,"Had a brief everyday interaction with a U.S. service member, such as conversing on public transport, or shopping at the same market.,Did business with a U.S. service member, such as selling them something or buying something from them,Interacted with a U.S. service member in an individual social setting, such as a party, bar, festival, etc.",NA,Yes,Very reliant,Yes,Very reliant,Yes,Greater security from foreign threats,NA,Changing the behavior and/or policies of the government of Poland,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,271,NA,NA,NA,8550e65e-6bdb-dac6-29ff-5f20bdb3a3ca,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,34QhIhWlLONqN1VtluZctJ,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Strongly support,Strongly support,0.9364609741462288
